Customer ID,Customer_Name,Segment,Total_Orders,Total_Sales,Total_Profit,First_Order_Date,Last_Order_Date,Recency_Days,Profit_Margin_%,Customer_Tier
IG-15085,Ivan Gibson,Consumer,25,10383.13098,657.49518,2011-04-25,2014-12-18,14,6.332340228265136,Gold
IG-5085,Ivan Gibson,Consumer,12,5766.243,1253.673,2011-07-20,2014-12-30,2,21.741591535424366,Silver
IL-15100,Ivan Liston,Consumer,25,11802.69376,1244.23476,2011-08-01,2014-09-06,117,10.54195580518053,Gold
IL-5100,Ivan Liston,Consumer,7,1052.808,-63.16199999999999,2011-06-09,2014-07-21,164,-5.99938450315727,Bronze
IM-15055,Ionia McGrath,Consumer,15,5154.83976,1534.0298599999999,2011-01-24,2014-12-16,16,29.75902125811181,Silver
IM-15070,Irene Maddox,Consumer,27,17854.10112,-567.6301800000001,2011-12-10,2014-11-21,41,-3.179270556298945,Platinum
IM-5055,Ionia McGrath,Consumer,7,4324.95,913.95,2011-11-12,2014-12-12,20,21.13203620851108,Silver
IM-5070,Irene Maddox,Consumer,7,2064.066,-112.67399999999999,2011-01-20,2014-11-11,51,-5.45883707207037,Silver
JA-15970,Joseph Airdo,Consumer,25,17105.4707,688.973,2011-06-21,2014-12-31,1,4.027793283700752,Platinum
JA-5970,Joseph Airdo,Consumer,7,1057.227,153.357,2012-06-19,2014-12-31,1,14.505588676793158,Bronze
JB-15400,Jennifer Braxton,Corporate,34,13085.5039,1992.2621,2011-04-01,2014-12-24,8,15.224955150561684,Gold
JB-15925,Joni Blumstein,Consumer,19,12325.28696,1649.1341599999998,2011-09-16,2014-12-22,10,13.38008733875353,Gold
JB-16000,Joy Bell-,Consumer,32,22127.18112,2936.37722,2011-04-06,2014-12-30,2,13.270453222556707,Platinum
JB-16045,Julia Barnett,Home Office,24,13851.27568,778.6291800000001,2011-08-05,2014-12-31,1,5.621353570518208,Platinum
JB-5400,Jennifer Braxton,Corporate,7,2172.0299999999997,459.59999999999997,2012-11-16,2014-10-10,83,21.15992873026616,Silver
JB-5925,Joni Blumstein,Consumer,8,1012.092,-518.628,2012-11-01,2014-12-09,23,-51.24316761717315,Bronze
JB-6000,Joy Bell-,Consumer,7,1881.006,-68.45399999999997,2011-03-30,2014-07-10,175,-3.639222841394443,Silver
JB-6045,Julia Barnett,Home Office,10,3235.656,-529.584,2011-02-08,2014-12-03,29,-16.367129262195977,Silver
JC-15340,Jasper Cacioppo,Consumer,29,17836.2846,239.2860000000001,2011-01-29,2014-11-27,35,1.341568635880592,Platinum
JC-15385,Jenna Caffey,Consumer,25,12978.930919999999,2086.79732,2012-02-20,2014-12-23,9,16.078345226295422,Gold
JC-15775,John Castell,Consumer,25,10582.78504,1820.4692400000001,2011-09-14,2014-12-30,2,17.202175354777875,Gold
JC-16105,Julie Creighton,Corporate,28,11079.10488,712.31408,2011-02-24,2014-11-04,58,6.4293468444898405,Gold
JC-5340,Jasper Cacioppo,Consumer,6,606.105,98.50500000000001,2011-01-04,2014-08-11,143,16.252134531145597,Bronze
JC-5385,Jenna Caffey,Consumer,9,3183.0750000000003,-782.235,2011-10-29,2014-12-16,16,-24.574821516929383,Silver
JC-5775,John Castell,Consumer,5,1712.487,37.91699999999999,2014-06-11,2014-12-18,14,2.214148194993596,Silver
JC-6105,Julie Creighton,Corporate,6,3914.94,-2601.42,2011-11-05,2014-09-20,103,-66.44852794678846,Silver
JD-15790,John Dryer,Consumer,24,10267.74976,-293.68474000000003,2011-06-03,2014-12-16,16,-2.860263902652805,Gold
JD-15895,Jonathan Doherty,Corporate,32,16711.32422,1430.54702,2011-03-26,2014-12-25,7,8.560345075993027,Platinum
JD-16015,Joy Daniels,Consumer,24,8690.6293,-29.400199999999987,2011-06-10,2014-11-13,49,-0.3382977110759975,Gold
JD-16060,Julia Dunbar,Consumer,19,7683.04096,-24.026939999999986,2011-02-22,2014-10-27,66,-0.3127269544063446,Gold
JD-16150,Justin Deggeller,Corporate,28,18281.84948,1430.44888,2011-09-14,2014-12-31,1,7.824421055237788,Platinum
JD-5790,John Dryer,Consumer,5,1323.072,-905.028,2011-12-07,2014-03-07,300,-68.40353359454362,Bronze
JD-5895,Jonathan Doherty,Corporate,6,2770.4339999999997,296.244,2011-08-12,2014-12-29,3,10.693053868094315,Silver
JD-6015,Joy Daniels,Consumer,8,2652.7799999999997,-575.0100000000001,2011-12-17,2014-11-19,43,-21.675751475810287,Silver
JD-6060,Julia Dunbar,Consumer,9,3541.44,588.93,2012-06-09,2014-08-13,141,16.629676063973974,Silver
JD-6150,Justin Deggeller,Corporate,6,5329.7699999999995,1194.87,2011-06-23,2014-12-10,22,22.41879105477347,Silver
JE-15475,Jeremy Ellison,Consumer,22,5905.076,1223.3237,2011-02-15,2014-11-26,36,20.716476807411112,Silver
JE-15610,Jim Epp,Corporate,26,13192.6924,1780.0783000000001,2011-10-06,2014-11-19,43,13.49291142420633,Platinum
JE-15715,Joe Elijah,Consumer,36,22275.2689,3648.0085,2011-05-30,2014-12-22,10,16.376944836791623,Platinum
JE-15745,Joel Eaton,Consumer,35,19629.12896,1123.48066,2011-06-22,2014-11-29,33,5.723538024990387,Platinum
JE-16165,Justin Ellison,Corporate,20,8352.71836,1839.80796,2011-10-19,2014-12-11,21,22.02645750406937,Gold
JE-5475,Jeremy Ellison,Consumer,8,914.178,94.84800000000001,2011-06-13,2014-12-04,28,10.375222330880858,Bronze
JE-5610,Jim Epp,Corporate,6,756.855,-408.165,2012-01-02,2014-07-09,176,-53.92908813445112,Bronze
JE-5715,Joe Elijah,Consumer,7,180.29999999999998,-27.119999999999997,2011-01-08,2014-10-06,87,-15.041597337770382,Bronze
JE-5745,Joel Eaton,Consumer,7,2275.5,405.3,2011-08-16,2014-06-20,195,17.81147000659196,Silver
JE-6165,Justin Ellison,Corporate,8,4555.716,1088.496,2012-01-06,2014-11-25,37,23.892973135287626,Silver
JF-15190,Jamie Frazer,Consumer,28,17064.7075,4108.5474,2011-03-26,2014-12-25,7,24.076283756987927,Platinum
JF-15295,Jason Fortune-,Consumer,24,20382.2503,3263.2953,2011-03-14,2014-11-05,57,16.010476036593467,Platinum
JF-15355,Jay Fein,Consumer,22,7343.566,1016.6709999999999,2011-05-02,2014-12-18,14,13.844377513594894,Gold
JF-15415,Jennifer Ferguson,Consumer,23,14717.46588,1396.64548,2011-06-17,2014-12-29,3,9.489714407274032,Platinum
JF-15490,Jeremy Farry,Consumer,30,9234.53286,1048.31756,2011-03-01,2014-12-27,5,11.352144996319826,Gold
JF-15565,Jill Fjeld,Consumer,29,19844.14866,4329.94546,2011-06-16,2014-12-30,2,21.819759235768597,Platinum
JF-5190,Jamie Frazer,Consumer,8,3510.1679999999997,-2385.942,2011-08-01,2014-08-04,150,-67.97230218040846,Silver
JF-5295,Jason Fortune-,Consumer,8,2433.942,-570.768,2011-03-21,2014-10-29,64,-23.450353377360678,Silver
JF-5355,Jay Fein,Consumer,9,3475.7639999999997,-2891.346,2011-01-26,2014-09-26,97,-83.18591250729337,Silver
JF-5415,Jennifer Ferguson,Consumer,11,8227.02,1270.2,2011-06-09,2014-11-24,38,15.439369297753014,Gold
JF-5490,Jeremy Farry,Consumer,7,1487.385,151.785,2011-03-08,2014-09-23,100,10.204822557710344,Bronze
JF-5565,Jill Fjeld,Consumer,6,3776.7000000000003,547.74,2012-06-12,2013-11-06,421,14.503137659861784,Silver
JG-15115,Jack Garza,Consumer,19,12801.82588,1161.64098,2011-06-17,2014-10-24,69,9.07402577482955,Gold
JG-15160,James Galang,Consumer,32,19963.41,4498.9944000000005,2011-05-30,2014-12-30,2,22.536201981525203,Platinum
JG-15310,Jason Gross,Corporate,24,12733.7039,2095.9115,2011-07-08,2014-12-29,3,16.459558950479444,Gold
JG-15805,John Grady,Corporate,37,22015.3862,3393.2201,2011-04-05,2014-12-31,1,15.412948331562767,Platinum
JG-5115,Jack Garza,Consumer,9,2907.678,-2083.902,2011-01-03,2014-12-26,6,-71.66893995827598,Silver
JG-5160,James Galang,Consumer,8,1588.116,50.105999999999995,2011-12-12,2014-12-15,17,3.155059202224522,Bronze
JG-5310,Jason Gross,Corporate,5,836.994,158.72400000000002,2011-06-25,2014-11-18,44,18.963576799833692,Bronze
JG-5805,John Grady,Corporate,3,208.38,-112.44,2011-09-29,2014-08-20,134,-53.959113158652464,Bronze
JH-15430,Jennifer Halladay,Consumer,31,11806.1963,1477.1982,2011-01-05,2014-12-26,6,12.512058604344908,Gold
JH-15820,John Huston,Consumer,31,23586.7205,4829.6727,2011-04-14,2014-12-18,14,20.476236617973235,Platinum
JH-15910,Jonathan Howell,Consumer,32,12532.7177,1635.3962000000001,2011-05-12,2014-11-20,42,13.049014899617505,Gold
JH-15985,Joseph Holt,Consumer,38,18863.4044,-182.9318000000001,2011-01-01,2014-12-20,12,-0.9697708649028386,Platinum
JH-16180,Justin Hirsh,Consumer,31,18267.0064,2588.2794,2011-03-29,2014-11-11,51,14.1691492482315,Platinum
JH-5430,Jennifer Halladay,Consumer,9,883.476,113.496,2011-10-03,2014-12-24,8,12.846528937967754,Bronze
JH-5820,John Huston,Consumer,7,2359.011,566.151,2011-02-10,2014-11-19,43,23.9995065728816,Silver
JH-5910,Jonathan Howell,Consumer,8,4013.994,-930.3359999999999,2011-04-08,2014-11-21,41,-23.177314166388886,Silver
JH-5985,Joseph Holt,Consumer,7,2073.48,569.61,2011-09-19,2014-11-09,53,27.471207824526882,Silver
JH-6180,Justin Hirsh,Consumer,9,5651.8949999999995,1406.385,2012-01-17,2014-12-04,28,24.883424055117796,Silver
JJ-15445,Jennifer Jackson,Consumer,19,9696.8474,1054.3552,2011-05-18,2014-11-28,34,10.873175131125606,Gold
JJ-15760,Joel Jenkins,Home Office,28,18103.64108,1755.59028,2011-10-04,2014-12-29,3,9.69744302951017,Platinum
JJ-5445,Jennifer Jackson,Consumer,6,2490.204,-31.655999999999985,2012-09-13,2014-12-12,20,-1.2712211529657804,Silver
JJ-5760,Joel Jenkins,Home Office,6,1890.126,93.396,2011-08-24,2014-04-07,269,4.941257884395009,Silver
JK-15205,Jamie Kunitz,Consumer,24,10917.0012,2359.5622,2011-06-06,2014-10-31,62,21.613647894441925,Gold
JK-15325,Jason Klamczynski,Corporate,28,17000.84332,2059.35902,2011-05-02,2014-10-15,78,12.11327568425588,Platinum
JK-15370,Jay Kimmel,Consumer,27,10189.51404,1813.49584,2011-04-11,2014-12-30,2,17.797667610849086,Gold
JK-15625,Jim Karlsson,Consumer,27,12754.4081,2805.6486,2011-05-31,2014-12-30,2,21.997481796117217,Gold
JK-15640,Jim Kriz,Home Office,26,12637.4495,2651.1058000000003,2011-09-19,2014-12-31,1,20.978171267865402,Gold
JK-15730,Joe Kamberova,Consumer,34,20825.892,2283.7603,2011-10-22,2014-11-13,49,10.965966307709653,Platinum
JK-16090,Juliana Krohn,Consumer,33,21918.73684,3195.37134,2011-06-18,2014-12-23,9,14.578264082119432,Platinum
JK-16120,Julie Kriz,Home Office,26,13134.71664,1594.49924,2011-03-28,2014-09-25,98,12.13957852081992,Platinum
JK-5205,Jamie Kunitz,Consumer,5,1617.6,404.22,2011-09-21,2013-05-19,592,24.988872403560833,Bronze
JK-5325,Jason Klamczynski,Corporate,3,203.38799999999998,-36.97200000000001,2011-01-22,2013-09-27,461,-18.17806360257243,Bronze
JK-5370,Jay Kimmel,Consumer,6,3211.452,-263.44800000000004,2011-06-15,2014-08-09,145,-8.203392110484604,Silver
JK-5625,Jim Karlsson,Consumer,8,4364.763,1170.693,2011-03-21,2014-02-18,317,26.82145628525535,Silver
JK-5640,Jim Kriz,Home Office,4,428.43,103.17,2012-06-13,2014-07-11,174,24.0809467124151,Bronze
JK-5730,Joe Kamberova,Consumer,6,5862.87,2089.7400000000002,2011-03-08,2013-09-04,484,35.64363528442555,Silver
JK-6090,Juliana Krohn,Consumer,5,1215.516,-1397.124,2011-08-17,2014-12-19,13,-114.94081525870494,Bronze
JK-6120,Julie Kriz,Home Office,6,2513.07,299.7,2011-07-05,2014-08-13,141,11.92565268774845,Silver
JL-15130,Jack Lebron,Consumer,28,12908.49914,967.8775400000001,2011-03-21,2014-12-23,9,7.497986632704691,Gold
JL-15175,James Lanier,Home Office,27,13499.87246,1268.03116,2011-01-13,2014-12-25,7,9.392912146075192,Platinum
JL-15235,Janet Lee,Consumer,24,18725.38964,4370.94704,2011-03-09,2014-12-18,14,23.342355614662658,Platinum
JL-15505,Jeremy Lonsdale,Consumer,22,8631.695,644.2673,2011-08-18,2014-12-01,31,7.4639720240346765,Gold
JL-15835,John Lee,Consumer,30,22594.043,1576.537,2011-04-18,2014-12-10,22,6.977666635404739,Platinum
JL-15850,John Lucas,Consumer,22,8497.68,988.2486,2011-02-21,2014-11-17,45,11.629628322083203,Gold
JL-5130,Jack Lebron,Consumer,12,5765.400000000001,72.30000000000017,2011-07-29,2014-06-17,198,1.2540326776979942,Silver
JL-5175,James Lanier,Home Office,5,1353.09,433.14,2011-08-03,2014-08-29,125,32.01117442298739,Bronze
JL-5235,Janet Lee,Consumer,4,1751.712,359.742,2012-11-20,2014-12-30,2,20.536595056721655,Silver
JL-5505,Jeremy Lonsdale,Consumer,3,2729.3399999999997,542.01,2011-06-19,2014-01-24,342,19.85864714546374,Silver
JL-5835,John Lee,Consumer,7,3388.275,816.4649999999999,2011-03-04,2014-11-07,55,24.096774907585715,Silver
JL-5850,John Lucas,Consumer,4,2003.598,-634.002,2011-05-10,2013-02-02,698,-31.64317393009975,Silver
JM-15250,Janet Martin,Consumer,24,15594.46182,2152.6733200000003,2011-08-11,2014-11-26,36,13.804088559434494,Platinum
JM-15265,Janet Molinari,Corporate,29,15036.5537,2623.992,2011-03-18,2014-11-24,38,17.450754024840148,Platinum
JM-15535,Jessica Myrick,Consumer,20,6942.403,1460.2395,2011-06-10,2014-12-17,15,21.033632014736106,Gold
JM-15580,Jill Matthias,Consumer,24,13295.857,1540.2094,2011-01-24,2014-12-31,1,11.58413030465054,Platinum
JM-15655,Jim Mitchum,Corporate,34,16294.727060000001,1190.0740600000001,2011-02-24,2014-12-23,9,7.303430463228637,Platinum
JM-15865,John Murray,Consumer,29,20841.946500000002,2234.2469,2011-10-07,2014-10-24,69,10.71995314832998,Platinum
JM-16195,Justin MacKendrick,Consumer,25,7825.5646,1314.3129999999999,2011-04-30,2014-11-04,58,16.795120444089108,Gold
JM-5250,Janet Martin,Consumer,5,2424.201,-488.019,2011-01-24,2014-12-25,7,-20.13112774064527,Silver
JM-5265,Janet Molinari,Corporate,4,1131.912,156.102,2013-09-03,2014-09-02,121,13.791001420605134,Bronze
JM-5535,Jessica Myrick,Consumer,5,847.827,-101.31299999999999,2011-04-25,2014-05-02,244,-11.949725592603206,Bronze
JM-5580,Jill Matthias,Consumer,5,880.3230000000001,176.52300000000002,2011-12-28,2014-11-12,50,20.05207179637474,Bronze
JM-5655,Jim Mitchum,Corporate,8,3602.67,608.46,2012-06-23,2014-08-31,123,16.889140554089053,Silver
JM-5865,John Murray,Consumer,6,1544.268,83.86800000000001,2012-11-28,2014-10-22,71,5.430922611878249,Bronze
JM-6195,Justin MacKendrick,Consumer,8,1200.492,205.482,2011-02-06,2014-12-19,13,17.116482242280664,Bronze
JO-15145,Jack O'Briant,Corporate,23,10440.976,2280.9515,2011-01-07,2014-11-04,58,21.846152122177084,Gold
JO-15280,Jas O'Carroll,Consumer,21,7123.5651,1203.0993,2011-03-31,2014-12-17,15,16.889005478450674,Gold
JO-15550,Jesus Ocampo,Home Office,19,4002.8940000000002,541.2969,2011-08-09,2014-10-21,72,13.522638870776992,Silver
JO-5145,Jack O'Briant,Corporate,6,2904.714,764.3040000000001,2012-08-14,2014-12-26,6,26.312538859247418,Silver
JO-5280,Jas O'Carroll,Consumer,4,1694.8500000000001,702.69,2011-01-03,2014-12-12,20,41.46030622178954,Silver
JO-5550,Jesus Ocampo,Home Office,9,4203.78,41.45999999999999,2011-11-02,2014-12-19,13,0.9862552274381625,Silver
JP-15460,Jennifer Patt,Corporate,26,10916.36982,1639.94132,2011-02-10,2014-11-25,37,15.022771736767709,Gold
JP-15520,Jeremy Pistek,Consumer,26,16429.04996,2854.74616,2011-08-12,2014-12-23,9,17.37620962228786,Platinum
JP-16135,Julie Prescott,Home Office,34,10163.5086,2036.0102,2011-06-21,2014-11-18,44,20.03255253800838,Gold
JP-5460,Jennifer Patt,Corporate,10,3294.018,439.488,2011-03-31,2014-06-26,189,13.342003595608768,Silver
JP-5520,Jeremy Pistek,Consumer,4,2227.524,315.414,2013-03-28,2014-09-10,113,14.159847435987222,Silver
JP-6135,Julie Prescott,Home Office,8,4432.650000000001,1443.03,2012-06-14,2014-12-05,27,32.55456668133058,Silver
JR-15670,Jim Radford,Consumer,20,13338.0916,-1185.9909,2011-02-18,2014-12-19,13,-8.89175854812693,Platinum
JR-15700,Jocasta Rupert,Consumer,18,9568.31976,815.8547599999999,2011-01-10,2014-12-24,8,8.526625159525397,Gold
JR-16210,Justin Ritter,Corporate,21,12589.959,1221.946,2011-10-13,2014-12-13,19,9.705718660402308,Gold
JR-5670,Jim Radford,Consumer,6,2585.034,425.574,2012-03-30,2014-08-25,129,16.462994297173655,Silver
JR-5700,Jocasta Rupert,Consumer,6,1673.163,116.67300000000002,2011-08-03,2014-12-18,14,6.973199861579536,Bronze
JR-6210,Justin Ritter,Corporate,6,1033.29,84.81,2011-11-18,2014-11-24,38,8.207763551374736,Bronze
JS-15595,Jill Stevenson,Corporate,18,9334.6385,562.5654999999999,2011-03-03,2014-12-26,6,6.026644738304541,Gold
JS-15685,Jim Sink,Corporate,26,14338.5195,1848.0463,2011-06-07,2014-11-21,41,12.888682823913584,Platinum
JS-15880,John Stevenson,Consumer,20,10443.1001,1471.0499,2011-04-08,2014-12-20,12,14.086333425071738,Gold
JS-15940,Joni Sundaresam,Home Office,15,3874.766,-26.75659999999997,2011-01-24,2014-12-26,6,-0.6905346026056792,Silver
JS-16030,Joy Smith,Consumer,32,19218.81298,-675.44852,2011-01-07,2014-12-10,22,-3.5145173674508596,Platinum
JS-5595,Jill Stevenson,Corporate,6,806.691,-723.759,2011-09-01,2013-02-20,680,-89.71948366846784,Bronze
JS-5685,Jim Sink,Corporate,5,1944.06,502.44,2012-06-15,2014-08-11,143,25.84488133082312,Silver
JS-5880,John Stevenson,Consumer,6,1745.997,-979.6529999999999,2011-07-12,2014-06-06,209,-56.10851565037053,Silver
JS-5940,Joni Sundaresam,Home Office,13,2927.3399999999997,38.73000000000001,2011-04-25,2014-12-08,24,1.323044128799525,Silver
JS-6030,Joy Smith,Consumer,4,1573.038,572.448,2012-08-14,2014-05-27,219,36.3912378467653,Bronze
JW-15220,Jane Waco,Corporate,34,23103.7263,4115.1517,2011-05-16,2014-12-19,13,17.811636298686594,Platinum
JW-15955,Joni Wasserman,Consumer,30,10640.8287,624.7968000000001,2011-06-14,2014-12-26,6,5.871693057139432,Gold
JW-16075,Julia West,Consumer,25,19852.773,2677.4957,2011-03-22,2014-12-30,2,13.486759255243586,Platinum
JW-5220,Jane Waco,Corporate,6,7184.724,2150.694,2012-09-10,2014-09-22,101,29.934260522742417,Gold
JW-5955,Joni Wasserman,Consumer,2,307.8,32.31,2012-06-18,2014-09-16,107,10.497076023391813,Bronze
JW-6075,Julia West,Consumer,4,747.21,272.52,2012-09-03,2014-04-09,267,36.47167462962219,Bronze
KA-16525,Kelly Andreada,Consumer,35,17449.90012,1299.9135199999998,2011-03-11,2014-12-15,17,7.449403784896851,Platinum
KA-6525,Kelly Andreada,Consumer,7,1429.884,101.48400000000001,2012-02-17,2014-09-29,94,7.097358946599865,Bronze
KB-16240,Karen Bern,Corporate,27,9900.698,1801.5406,2011-03-31,2014-12-27,5,18.19609688125019,Gold
KB-16315,Karl Braun,Consumer,29,14542.76228,1420.08758,2011-06-05,2014-12-29,3,9.764909531341111,Platinum
KB-16405,Katrina Bavinger,Home Office,28,13786.0925,723.9984999999999,2011-02-14,2014-12-12,20,5.251658510197867,Platinum
KB-16585,Ken Black,Corporate,27,16385.749499999998,1398.2126,2011-04-04,2014-09-29,94,8.533101278034309,Platinum
KB-16600,Ken Brennan,Corporate,25,10295.9567,887.3471,2011-05-18,2014-12-30,2,8.618403571957522,Gold
KB-6240,Karen Bern,Corporate,7,1945.32,517.53,2012-10-09,2014-06-13,202,26.603849238171613,Silver
KB-6315,Karl Braun,Consumer,11,2957.715,365.77500000000003,2012-09-24,2014-12-09,23,12.366810189622733,Silver
KB-6405,Katrina Bavinger,Home Office,3,238.548,-105.762,2012-12-17,2013-12-09,388,-44.33573117360028,Bronze
KB-6585,Ken Black,Corporate,2,216.78000000000003,-47.19,2012-11-19,2013-12-25,372,-21.768613340714086,Bronze
KB-6600,Ken Brennan,Corporate,11,1167.738,158.898,2011-07-09,2014-12-22,10,13.607333151785758,Bronze
KC-16255,Karen Carlisle,Corporate,27,9321.9643,2139.712,2011-05-19,2014-11-17,45,22.953445552242677,Gold
KC-16540,Kelly Collister,Consumer,25,18897.130259999998,2343.88016,2011-06-15,2014-11-20,42,12.403365631454353,Platinum
KC-16675,Kimberly Carter,Corporate,23,13531.28104,2265.91074,2011-12-13,2014-12-29,3,16.745722251291,Platinum
KC-6255,Karen Carlisle,Corporate,8,1094.358,-160.212,2012-08-10,2014-11-04,58,-14.639816221017254,Bronze
KC-6540,Kelly Collister,Consumer,7,505.893,14.223000000000004,2011-08-15,2014-11-28,34,2.811464084302413,Bronze
KC-6675,Kimberly Carter,Corporate,3,391.842,-120.948,2011-09-07,2014-12-12,20,-30.866522731100797,Bronze
KD-16270,Karen Daniels,Consumer,29,23204.2675,3914.2347000000004,2011-09-20,2014-11-25,37,16.868598416218052,Platinum
KD-16345,Katherine Ducich,Consumer,15,11157.0404,2363.1306,2011-03-10,2014-11-20,42,21.18062241667602,Gold
KD-16495,Keith Dawkins,Corporate,36,24996.5031,5152.9625,2011-09-28,2014-11-15,47,20.61473350646395,Platinum
KD-16615,Ken Dana,Corporate,24,12348.44362,1720.54552,2011-10-20,2014-10-17,76,13.933298583582957,Gold
KD-6270,Karen Daniels,Consumer,1,813.06,-1023.54,2012-10-11,2012-10-11,812,-125.88738838462106,Bronze
KD-6345,Katherine Ducich,Consumer,6,536.46,65.7,2011-11-24,2014-11-04,58,12.24695224247847,Bronze
KD-6495,Keith Dawkins,Corporate,4,1454.76,333.21000000000004,2011-06-14,2013-11-28,399,22.904809040666503,Bronze
KD-6615,Ken Dana,Corporate,3,205.98,30.18,2012-09-27,2014-06-28,187,14.65190795222837,Bronze
KE-16420,Katrina Edelman,Corporate,31,12928.68672,1186.15542,2011-04-03,2014-12-05,27,9.174600991491888,Gold
KE-6420,Katrina Edelman,Corporate,4,622.452,100.392,2011-06-30,2014-04-24,252,16.12847255692005,Bronze
KF-16285,Karen Ferguson,Home Office,21,15164.8685,2976.3911,2011-09-26,2014-11-24,38,19.62688367525244,Platinum
KF-6285,Karen Ferguson,Home Office,9,3100.152,-591.1980000000001,2011-12-21,2014-11-29,33,-19.069968182205262,Silver
KH-16330,Katharine Harms,Corporate,26,15045.6445,3205.8576000000003,2011-04-01,2014-12-15,17,21.30754584823535,Platinum
KH-16360,Katherine Hughes,Consumer,28,9983.5094,1542.2225,2011-03-01,2014-12-30,2,15.44769918281441,Gold
KH-16510,Keith Herrera,Consumer,26,15340.396,1713.8032,2011-06-29,2014-12-09,23,11.171831548546725,Platinum
KH-16630,Ken Heidel,Corporate,27,7220.70456,1205.66716,2011-02-02,2014-12-23,9,16.69736173224625,Gold
KH-16690,Kristen Hastings,Corporate,39,18158.4601,2367.4902,2011-03-21,2014-12-29,3,13.037945877359943,Platinum
KH-6330,Katharine Harms,Corporate,13,3371.208,405.168,2011-07-18,2014-12-12,20,12.018481209109613,Silver
KH-6360,Katherine Hughes,Consumer,7,2221.365,300.16499999999996,2012-03-28,2014-09-22,101,13.512637499915591,Silver
KH-6510,Keith Herrera,Consumer,7,1544.34,483.03000000000003,2012-03-26,2014-12-16,16,31.277438905940407,Bronze
KH-6630,Ken Heidel,Corporate,5,1795.866,300.306,2012-01-11,2014-02-08,327,16.722071691317726,Silver
KH-6690,Kristen Hastings,Corporate,7,1696.014,3.083999999999989,2011-06-14,2014-05-07,239,0.18183812161927843,Silver
KL-16555,Kelly Lampkin,Corporate,26,12064.3877,580.9184,2011-05-09,2014-12-16,16,4.815150295609284,Gold
KL-16645,Ken Lonsdale,Consumer,28,22553.1085,812.6144999999999,2011-01-03,2014-11-14,48,3.6031152867463923,Platinum
KL-6555,Kelly Lampkin,Corporate,7,2184.06,157.83,2012-01-06,2014-07-09,176,7.226449822807067,Silver
KL-6645,Ken Lonsdale,Consumer,5,1576.296,-657.7139999999999,2013-06-11,2014-12-31,1,-41.7252850987378,Bronze
KM-16225,Kalyca Meade,Corporate,18,7754.5516,227.23930000000004,2011-03-08,2014-12-31,1,2.930398967233644,Gold
KM-16375,Katherine Murray,Home Office,28,16394.46064,1194.45484,2011-05-19,2014-12-29,3,7.28572208765265,Platinum
KM-16660,Khloe Miller,Consumer,29,10785.2626,888.3437,2011-01-06,2014-12-16,16,8.236644140681378,Gold
KM-16720,Kunst Miller,Consumer,23,14041.02,1637.1664999999998,2011-03-30,2014-12-03,29,11.659882971465034,Platinum
KM-6225,Kalyca Meade,Corporate,3,891.3629999999999,142.293,2013-01-31,2013-12-25,372,15.963530009659365,Bronze
KM-6375,Katherine Murray,Home Office,5,2124.699,256.629,2011-08-12,2014-02-13,322,12.078369689071252,Silver
KM-6660,Khloe Miller,Consumer,3,188.544,-40.446,2012-04-19,2014-12-01,31,-21.451756619144604,Bronze
KM-6720,Kunst Miller,Consumer,3,2928.654,1122.024,2012-04-25,2014-01-16,350,38.31193442448305,Silver
KN-16390,Katherine Nockton,Corporate,29,19350.14634,4067.82254,2011-10-26,2014-12-12,20,21.022179721665093,Platinum
KN-16450,Kean Nguyen,Corporate,26,16294.6981,2512.5944,2011-01-03,2014-11-24,38,15.419705137096095,Platinum
KN-16705,Kristina Nunn,Home Office,19,5884.778,935.5005,2011-03-02,2014-09-24,99,15.896954821405327,Silver
KN-6390,Katherine Nockton,Corporate,3,318.72,77.37,2012-12-06,2014-04-02,274,24.27522590361446,Bronze
KN-6450,Kean Nguyen,Corporate,8,1767.282,-255.378,2011-05-09,2014-09-29,94,-14.450325414959241,Silver
KN-6705,Kristina Nunn,Home Office,5,4830.858,763.0079999999999,2011-06-20,2014-08-30,124,15.794461356554052,Silver
KS-16300,Karen Seio,Corporate,21,5103.36318,1079.99218,2011-03-11,2014-11-26,36,21.162361797656732,Silver
KS-6300,Karen Seio,Corporate,4,221.61,33.69,2012-08-29,2014-09-16,107,15.202382563963718,Bronze
KT-16465,Kean Takahito,Consumer,32,15725.0362,589.5894000000001,2011-04-19,2014-11-18,44,3.7493675213288222,Platinum
KT-16480,Kean Thornton,Consumer,20,6240.6521,-156.15920000000003,2011-03-10,2014-12-04,28,-2.5022897847486165,Silver
KT-6465,Kean Takahito,Consumer,7,1532.124,398.00399999999996,2011-03-23,2014-09-17,106,25.97727076920667,Bronze
KT-6480,Kean Thornton,Consumer,7,2119.74,-461.76,2011-04-28,2014-10-08,85,-21.783803674035497,Silver
KW-16435,Katrina Willman,Consumer,23,15319.9656,3026.0406000000003,2011-09-17,2014-12-05,27,19.752267589948115,Platinum
KW-16570,Kelly Williams,Consumer,34,9256.0553,2191.5663,2011-02-08,2014-12-09,23,23.677108973192933,Gold
KW-6435,Katrina Willman,Consumer,4,427.28999999999996,80.97,2011-02-17,2014-08-06,148,18.949659481850738,Bronze
KW-6570,Kelly Williams,Consumer,6,2577.7200000000003,179.57999999999998,2011-02-08,2014-11-13,49,6.966621665658022,Silver
